Datum;Bolag;Region;Antal annonser;Nya 14 dagar
2026-05-29;NearYou;Kalmar län;9;6
2026-05-29;NearYou;Skåne län;1;0
2026-05-29;NearYou;Västra Götalands län;63;35
2026-05-29;NearYou;Örebro län;2;2
2026-05-29;SJR;Dalarnas län;1;1
2026-05-29;SJR;Kronobergs län;1;0
2026-05-29;SJR;Skåne län;2;1
2026-05-29;SJR;Stockholms län;13;6
2026-05-29;SJR;Uppsala län;4;2
2026-05-29;SJR;Västra Götalands län;4;4
2026-05-29;Clockwork;Dalarnas län;22;12
2026-05-29;Clockwork;Gävleborgs län;8;6
2026-05-29;Clockwork;Stockholms län;6;6
2026-05-29;Clockwork;Södermanlands län;2;2
2026-05-29;Clockwork;Uppsala län;1;1
2026-05-29;Clockwork;Västerbottens län;3;2
2026-05-29;Clockwork;Västmanlands län;4;2
2026-05-29;Clockwork;Västra Götalands län;1;0
2026-05-29;Logent;Hallands län;5;1
2026-05-29;Logent;Skåne län;14;6
2026-05-29;Logent;Stockholms län;6;4
2026-05-29;Logent;Västra Götalands län;8;1
2026-05-29;Bemannia;Dalarnas län;1;1
2026-05-29;Bemannia;Hallands län;1;1
2026-05-29;Bemannia;Jämtlands län;1;1
2026-05-29;Bemannia;Jönköpings län;1;1
2026-05-29;Bemannia;Skåne län;2;2
2026-05-29;Bemannia;Stockholms län;17;12
2026-05-29;Bemannia;Södermanlands län;2;2
2026-05-29;Bemannia;Västra Götalands län;3;3
2026-05-29;Bemannia;Örebro län;1;1
2026-05-29;Framtiden i Sverige;Blekinge län;1;0
2026-05-29;Framtiden i Sverige;Dalarnas län;9;4
2026-05-29;Framtiden i Sverige;Gotlands län;2;1
2026-05-29;Framtiden i Sverige;Gävleborgs län;2;2
2026-05-29;Framtiden i Sverige;Hallands län;5;2
2026-05-29;Framtiden i Sverige;Jönköpings län;15;4
2026-05-29;Framtiden i Sverige;Kalmar län;3;0
2026-05-29;Framtiden i Sverige;Norrbottens län;2;0
2026-05-29;Framtiden i Sverige;Skåne län;7;4
2026-05-29;Framtiden i Sverige;Stockholms län;28;11
2026-05-29;Framtiden i Sverige;Södermanlands län;1;0
2026-05-29;Framtiden i Sverige;Uppsala län;5;3
2026-05-29;Framtiden i Sverige;Värmlands län;7;1
2026-05-29;Framtiden i Sverige;Västernorrlands län;1;1
2026-05-29;Framtiden i Sverige;Västmanlands län;4;2
2026-05-29;Framtiden i Sverige;Västra Götalands län;22;8
2026-05-29;Framtiden i Sverige;Örebro län;3;2
2026-05-29;Framtiden i Sverige;Östergötlands län;41;14
2026-05-29;Professionals Nord;Jämtlands län;1;0
2026-05-29;Professionals Nord;Norrbottens län;70;28
2026-05-29;Professionals Nord;Skåne län;5;4
2026-05-29;Professionals Nord;Stockholms län;16;9
2026-05-29;Professionals Nord;Södermanlands län;3;0
2026-05-29;Professionals Nord;Uppsala län;1;1
2026-05-29;Professionals Nord;Värmlands län;2;2
2026-05-29;Professionals Nord;Västerbottens län;11;4
2026-05-29;Professionals Nord;Västernorrlands län;11;2
2026-05-29;Professionals Nord;Västmanlands län;9;1
2026-05-29;Professionals Nord;Västra Götalands län;19;9
2026-05-29;Professionals Nord;Örebro län;6;3
2026-05-29;Professionals Nord;Östergötlands län;12;7
2026-05-29;Bravura;Gävleborgs län;2;1
2026-05-29;Bravura;Hallands län;1;0
2026-05-29;Bravura;Jämtlands län;1;0
2026-05-29;Bravura;Jönköpings län;10;4
2026-05-29;Bravura;Kalmar län;1;0
2026-05-29;Bravura;Kronobergs län;3;1
2026-05-29;Bravura;Norrbottens län;2;0
2026-05-29;Bravura;Skåne län;19;8
2026-05-29;Bravura;Stockholms län;63;20
2026-05-29;Bravura;Södermanlands län;1;0
2026-05-29;Bravura;Uppsala län;3;2
2026-05-29;Bravura;Värmlands län;2;2
2026-05-29;Bravura;Västerbottens län;1;0
2026-05-29;Bravura;Västernorrlands län;4;4
2026-05-29;Bravura;Västmanlands län;3;1
2026-05-29;Bravura;Västra Götalands län;20;10
2026-05-29;Bravura;Örebro län;1;0
2026-05-29;Bravura;Östergötlands län;10;4
2026-05-29;Jurek;Gävleborgs län;1;1
2026-05-29;Jurek;Skåne län;2;1
2026-05-29;Jurek;Stockholms län;17;7
2026-05-29;Jurek;Uppsala län;3;1
2026-05-29;Jurek;Västra Götalands län;7;2
2026-05-29;TNG Group;Kronobergs län;3;1
2026-05-29;TNG Group;Skåne län;6;3
2026-05-29;TNG Group;Stockholms län;25;14
2026-05-29;TNG Group;Södermanlands län;1;0
2026-05-29;TNG Group;Uppsala län;1;1
2026-05-29;TNG Group;Västmanlands län;1;0
2026-05-29;TNG Group;Västra Götalands län;8;3
2026-05-29;TNG Group;Örebro län;3;1
2026-05-29;TNG Group;Östergötlands län;1;0
2026-05-29;Eterni Sweden;Blekinge län;1;0
2026-05-29;Eterni Sweden;Hallands län;2;0
2026-05-29;Eterni Sweden;Jönköpings län;20;1
2026-05-29;Eterni Sweden;Kalmar län;8;0
2026-05-29;Eterni Sweden;Kronobergs län;22;1
2026-05-29;Eterni Sweden;Skåne län;11;0
2026-05-29;Eterni Sweden;Stockholms län;6;0
2026-05-29;Eterni Sweden;Värmlands län;10;0
2026-05-29;Eterni Sweden;Västmanlands län;1;0
2026-05-29;Eterni Sweden;Västra Götalands län;11;0
2026-05-29;Eterni Sweden;Östergötlands län;3;0
2026-05-29;Friday;Blekinge län;2;0
2026-05-29;Friday;Hallands län;2;0
2026-05-29;Friday;Jönköpings län;2;0
2026-05-29;Friday;Kronobergs län;2;1
2026-05-29;Friday;Skåne län;20;8
2026-05-29;Friday;Stockholms län;32;8
2026-05-29;Friday;Södermanlands län;1;0
2026-05-29;Friday;Västmanlands län;2;1
2026-05-29;Friday;Västra Götalands län;49;16
2026-05-29;Friday;Örebro län;6;3
2026-05-29;Friday;Östergötlands län;25;8
2026-05-29;Gazella;Stockholms län;3;2
2026-05-29;Insitepart;Jönköpings län;7;2
2026-05-29;Insitepart;Kalmar län;2;2
2026-05-29;Insitepart;Skåne län;2;1
2026-05-29;Insitepart;Stockholms län;14;7
2026-05-29;Insitepart;Södermanlands län;2;1
2026-05-29;Insitepart;Uppsala län;1;1
2026-05-29;Insitepart;Västra Götalands län;3;2
2026-05-29;Insitepart;Örebro län;2;1
2026-05-29;Wikan Personal;Blekinge län;1;0
2026-05-29;Wikan Personal;Dalarnas län;2;1
2026-05-29;Wikan Personal;Gävleborgs län;9;2
2026-05-29;Wikan Personal;Jönköpings län;9;4
2026-05-29;Wikan Personal;Kalmar län;4;3
2026-05-29;Wikan Personal;Kronobergs län;6;5
2026-05-29;Wikan Personal;Norrbottens län;1;0
2026-05-29;Wikan Personal;Skåne län;33;24
2026-05-29;Wikan Personal;Västerbottens län;10;7
2026-05-29;Wikan Personal;Västernorrlands län;1;0
2026-05-29;Konsultia;Dalarnas län;1;1
2026-05-29;Konsultia;Gävleborgs län;5;4
2026-05-29;Konsultia;Norrbottens län;15;5
2026-05-29;Konsultia;Skåne län;2;0
2026-05-29;Konsultia;Södermanlands län;2;2
2026-05-29;Konsultia;Västerbottens län;5;0
2026-05-29;Konsultia;Västernorrlands län;3;0
2026-05-29;Konsultia;Västra Götalands län;18;12
2026-05-29;Konsultia;Örebro län;2;0
2026-05-30;Manpower;Blekinge län;2;1
2026-05-30;Manpower;Dalarnas län;4;4
2026-05-30;Manpower;Gävleborgs län;2;1
2026-05-30;Manpower;Jämtlands län;2;2
2026-05-30;Manpower;Jönköpings län;3;3
2026-05-30;Manpower;Norrbottens län;1;1
2026-05-30;Manpower;Skåne län;6;4
2026-05-30;Manpower;Stockholms län;5;3
2026-05-30;Manpower;Södermanlands län;1;1
2026-05-30;Manpower;Uppsala län;1;1
2026-05-30;Manpower;Värmlands län;3;1
2026-05-30;Manpower;Västerbottens län;1;1
2026-05-30;Manpower;Västernorrlands län;4;3
2026-05-30;Manpower;Västmanlands län;2;2
2026-05-30;Manpower;Västra Götalands län;13;5
2026-05-30;Manpower;Östergötlands län;1;1
2026-05-30;Lernia;Blekinge län;6;2
2026-05-30;Lernia;Gävleborgs län;6;3
2026-05-30;Lernia;Hallands län;34;5
2026-05-30;Lernia;Jämtlands län;2;1
2026-05-30;Lernia;Jönköpings län;21;11
2026-05-30;Lernia;Kalmar län;15;9
2026-05-30;Lernia;Kronobergs län;5;5
2026-05-30;Lernia;Norrbottens län;6;4
2026-05-30;Lernia;Skåne län;15;9
2026-05-30;Lernia;Stockholms län;7;2
2026-05-30;Lernia;Södermanlands län;4;1
2026-05-30;Lernia;Uppsala län;5;0
2026-05-30;Lernia;Västerbottens län;3;1
2026-05-30;Lernia;Västmanlands län;3;1
2026-05-30;Lernia;Västra Götalands län;42;21
2026-05-30;Lernia;Örebro län;1;0
2026-05-30;Lernia;Östergötlands län;8;3
2026-05-30;Adecco;Blekinge län;3;3
2026-05-30;Adecco;Dalarnas län;3;0
2026-05-30;Adecco;Hallands län;8;2
2026-05-30;Adecco;Jönköpings län;10;5
2026-05-30;Adecco;Kalmar län;1;0
2026-05-30;Adecco;Kronobergs län;9;5
2026-05-30;Adecco;Norrbottens län;16;8
2026-05-30;Adecco;Skåne län;21;11
2026-05-30;Adecco;Stockholms län;27;23
2026-05-30;Adecco;Uppsala län;11;10
2026-05-30;Adecco;Värmlands län;5;4
2026-05-30;Adecco;Västerbottens län;4;2
2026-05-30;Adecco;Västernorrlands län;2;1
2026-05-30;Adecco;Västmanlands län;6;5
2026-05-30;Adecco;Västra Götalands län;20;12
2026-05-30;Adecco;Örebro län;1;0
2026-05-30;Adecco;Östergötlands län;8;0
2026-05-30;Perido;Dalarnas län;1;0
2026-05-30;Perido;Jönköpings län;1;0
2026-05-30;Perido;Stockholms län;11;8
2026-05-30;Perido;Västra Götalands län;9;8
2026-05-30;Perido;Östergötlands län;3;0
2026-05-30;Randstad;Dalarnas län;1;1
2026-05-30;Randstad;Gävleborgs län;3;2
2026-05-30;Randstad;Hallands län;1;0
2026-05-30;Randstad;Jönköpings län;14;4
2026-05-30;Randstad;Norrbottens län;4;1
2026-05-30;Randstad;Skåne län;7;4
2026-05-30;Randstad;Stockholms län;34;16
2026-05-30;Randstad;Södermanlands län;4;3
2026-05-30;Randstad;Uppsala län;10;6
2026-05-30;Randstad;Värmlands län;2;1
2026-05-30;Randstad;Västerbottens län;1;1
2026-05-30;Randstad;Västernorrlands län;1;0
2026-05-30;Randstad;Västmanlands län;3;2
2026-05-30;Randstad;Västra Götalands län;51;23
2026-05-30;Randstad;Örebro län;1;1
2026-05-30;Randstad;Östergötlands län;19;3
2026-05-30;Academic Work;Blekinge län;1;1
2026-05-30;Academic Work;Dalarnas län;7;4
2026-05-30;Academic Work;Gävleborgs län;10;7
2026-05-30;Academic Work;Hallands län;1;0
2026-05-30;Academic Work;Jämtlands län;5;3
2026-05-30;Academic Work;Jönköpings län;3;0
2026-05-30;Academic Work;Kalmar län;1;0
2026-05-30;Academic Work;Kronobergs län;3;1
2026-05-30;Academic Work;Norrbottens län;9;2
2026-05-30;Academic Work;Skåne län;52;29
2026-05-30;Academic Work;Stockholms län;141;73
2026-05-30;Academic Work;Södermanlands län;1;0
2026-05-30;Academic Work;Uppsala län;12;6
2026-05-30;Academic Work;Värmlands län;12;3
2026-05-30;Academic Work;Västerbottens län;11;5
2026-05-30;Academic Work;Västernorrlands län;12;6
2026-05-30;Academic Work;Västmanlands län;8;4
2026-05-30;Academic Work;Västra Götalands län;49;24
2026-05-30;Academic Work;Örebro län;26;15
2026-05-30;Academic Work;Östergötlands län;34;14
2026-05-30;Studentconsulting;Blekinge län;2;1
2026-05-30;Studentconsulting;Dalarnas län;4;1
2026-05-30;Studentconsulting;Hallands län;6;1
2026-05-30;Studentconsulting;Jämtlands län;2;2
2026-05-30;Studentconsulting;Jönköpings län;8;4
2026-05-30;Studentconsulting;Kronobergs län;15;5
2026-05-30;Studentconsulting;Norrbottens län;36;18
2026-05-30;Studentconsulting;Skåne län;49;25
2026-05-30;Studentconsulting;Stockholms län;25;16
2026-05-30;Studentconsulting;Södermanlands län;5;3
2026-05-30;Studentconsulting;Uppsala län;2;0
2026-05-30;Studentconsulting;Värmlands län;1;1
2026-05-30;Studentconsulting;Västerbottens län;8;6
2026-05-30;Studentconsulting;Västernorrlands län;4;4
2026-05-30;Studentconsulting;Västmanlands län;13;4
2026-05-30;Studentconsulting;Västra Götalands län;39;21
2026-05-30;Studentconsulting;Örebro län;5;3
2026-05-30;Studentconsulting;Östergötlands län;21;11
2026-05-30;Poolia;Blekinge län;1;1
2026-05-30;Poolia;Dalarnas län;2;2
2026-05-30;Poolia;Gävleborgs län;1;1
2026-05-30;Poolia;Jämtlands län;1;0
2026-05-30;Poolia;Jönköpings län;3;2
2026-05-30;Poolia;Kalmar län;1;0
2026-05-30;Poolia;Norrbottens län;6;4
2026-05-30;Poolia;Skåne län;16;10
2026-05-30;Poolia;Stockholms län;15;8
2026-05-30;Poolia;Södermanlands län;1;0
2026-05-30;Poolia;Uppsala län;2;0
2026-05-30;Poolia;Västerbottens län;2;1
2026-05-30;Poolia;Västmanlands län;3;2
2026-05-30;Poolia;Västra Götalands län;8;7
2026-05-30;Poolia;Örebro län;2;1
2026-05-30;Poolia;Östergötlands län;13;10
2026-05-30;Uniflex;Blekinge län;2;2
2026-05-30;Uniflex;Gävleborgs län;2;2
2026-05-30;Uniflex;Hallands län;4;1
2026-05-30;Uniflex;Jämtlands län;1;1
2026-05-30;Uniflex;Jönköpings län;31;13
2026-05-30;Uniflex;Kalmar län;3;1
2026-05-30;Uniflex;Kronobergs län;7;1
2026-05-30;Uniflex;Norrbottens län;2;2
2026-05-30;Uniflex;Skåne län;14;4
2026-05-30;Uniflex;Stockholms län;20;19
2026-05-30;Uniflex;Södermanlands län;2;1
2026-05-30;Uniflex;Uppsala län;3;2
2026-05-30;Uniflex;Värmlands län;8;7
2026-05-30;Uniflex;Västerbottens län;2;1
2026-05-30;Uniflex;Västernorrlands län;11;7
2026-05-30;Uniflex;Västmanlands län;7;7
2026-05-30;Uniflex;Västra Götalands län;32;7
2026-05-30;Uniflex;Örebro län;12;8
2026-05-30;Uniflex;Östergötlands län;14;2
2026-05-30;OnePartnerGroup;Blekinge län;1;0
2026-05-30;OnePartnerGroup;Gotlands län;1;1
2026-05-30;OnePartnerGroup;Gävleborgs län;11;2
2026-05-30;OnePartnerGroup;Hallands län;7;4
2026-05-30;OnePartnerGroup;Jämtlands län;14;4
2026-05-30;OnePartnerGroup;Jönköpings län;37;18
2026-05-30;OnePartnerGroup;Kalmar län;9;8
2026-05-30;OnePartnerGroup;Kronobergs län;14;6
2026-05-30;OnePartnerGroup;Norrbottens län;6;3
2026-05-30;OnePartnerGroup;Skåne län;9;8
2026-05-30;OnePartnerGroup;Stockholms län;16;10
2026-05-30;OnePartnerGroup;Södermanlands län;1;0
2026-05-30;OnePartnerGroup;Uppsala län;1;0
2026-05-30;OnePartnerGroup;Västerbottens län;7;4
2026-05-30;OnePartnerGroup;Västernorrlands län;16;8
2026-05-30;OnePartnerGroup;Västra Götalands län;37;16
2026-05-30;OnePartnerGroup;Östergötlands län;6;3
2026-05-30;Skill;Blekinge län;1;0
2026-05-30;Skill;Jönköpings län;4;3
2026-05-30;Skill;Kalmar län;2;1
2026-05-30;Skill;Stockholms län;1;0
2026-05-30;Skill;Uppsala län;1;1
2026-05-30;Skill;Västra Götalands län;13;8
2026-05-30;Skill;Örebro län;1;0
2026-05-30;Skill;Östergötlands län;58;32
2026-05-30;Arena Personal;Blekinge län;1;1
2026-05-30;Arena Personal;Jämtlands län;1;0
2026-05-30;Arena Personal;Jönköpings län;2;2
2026-05-30;Arena Personal;Kronobergs län;1;1
2026-05-30;Arena Personal;Norrbottens län;2;0
2026-05-30;Arena Personal;Skåne län;7;6
2026-05-30;Arena Personal;Stockholms län;23;18
2026-05-30;Arena Personal;Södermanlands län;35;21
2026-05-30;Arena Personal;Uppsala län;2;0
2026-05-30;Arena Personal;Västerbottens län;1;1
2026-05-30;Arena Personal;Västernorrlands län;1;1
2026-05-30;Arena Personal;Västmanlands län;4;3
2026-05-30;Arena Personal;Västra Götalands län;10;3
2026-05-30;Arena Personal;Örebro län;6;5
2026-05-30;Arena Personal;Östergötlands län;5;3
2026-05-30;Tranpenad;Jönköpings län;3;2
2026-05-30;Tranpenad;Skåne län;1;1
2026-05-30;Tranpenad;Stockholms län;6;0
2026-05-30;Tranpenad;Södermanlands län;3;3
2026-05-30;Tranpenad;Uppsala län;5;1
2026-05-30;Tranpenad;Västmanlands län;1;1
2026-05-30;Tranpenad;Västra Götalands län;21;1
2026-05-30;Tranpenad;Östergötlands län;2;1
2026-05-30;Jobandtalent;Blekinge län;1;0
2026-05-30;Jobandtalent;Gävleborgs län;1;1
2026-05-30;Jobandtalent;Hallands län;13;7
2026-05-30;Jobandtalent;Jönköpings län;8;5
2026-05-30;Jobandtalent;Kalmar län;1;1
2026-05-30;Jobandtalent;Kronobergs län;1;0
2026-05-30;Jobandtalent;Norrbottens län;1;1
2026-05-30;Jobandtalent;Skåne län;14;6
2026-05-30;Jobandtalent;Stockholms län;17;12
2026-05-30;Jobandtalent;Södermanlands län;4;1
2026-05-30;Jobandtalent;Uppsala län;1;1
2026-05-30;Jobandtalent;Värmlands län;3;3
2026-05-30;Jobandtalent;Västerbottens län;2;0
2026-05-30;Jobandtalent;Västernorrlands län;2;0
2026-05-30;Jobandtalent;Västmanlands län;1;0
2026-05-30;Jobandtalent;Västra Götalands län;18;12
2026-05-30;Jobandtalent;Örebro län;5;5
2026-05-30;Jobandtalent;Östergötlands län;31;6
2026-05-30;NearYou;Hallands län;4;4
2026-05-30;NearYou;Jönköpings län;7;6
2026-05-30;NearYou;Kalmar län;9;5
2026-05-30;NearYou;Skåne län;1;1
2026-05-30;NearYou;Västra Götalands län;60;37
2026-05-30;NearYou;Örebro län;2;2
2026-05-30;SJR;Dalarnas län;1;1
2026-05-30;SJR;Skåne län;2;1
2026-05-30;SJR;Stockholms län;13;7
2026-05-30;SJR;Uppsala län;4;2
2026-05-30;SJR;Västra Götalands län;5;5
2026-05-30;Clockwork;Dalarnas län;21;12
2026-05-30;Clockwork;Gävleborgs län;8;6
2026-05-30;Clockwork;Stockholms län;6;6
2026-05-30;Clockwork;Södermanlands län;3;3
2026-05-30;Clockwork;Uppsala län;1;1
2026-05-30;Clockwork;Västerbottens län;4;3
2026-05-30;Clockwork;Västmanlands län;4;2
2026-05-30;Clockwork;Västra Götalands län;1;0
2026-05-30;Logent;Hallands län;5;1
2026-05-30;Logent;Skåne län;13;4
2026-05-30;Logent;Stockholms län;6;4
2026-05-30;Logent;Uppsala län;1;1
2026-05-30;Logent;Västra Götalands län;8;1
2026-05-30;Bemannia;Hallands län;3;3
2026-05-30;Bemannia;Jämtlands län;1;1
2026-05-30;Bemannia;Jönköpings län;1;1
2026-05-30;Bemannia;Skåne län;2;2
2026-05-30;Bemannia;Stockholms län;20;10
2026-05-30;Bemannia;Södermanlands län;1;1
2026-05-30;Bemannia;Västra Götalands län;4;4
2026-05-30;Framtiden i Sverige;Blekinge län;2;1
2026-05-30;Framtiden i Sverige;Dalarnas län;9;2
2026-05-30;Framtiden i Sverige;Gotlands län;2;1
2026-05-30;Framtiden i Sverige;Gävleborgs län;1;1
2026-05-30;Framtiden i Sverige;Hallands län;5;2
2026-05-30;Framtiden i Sverige;Jönköpings län;17;5
2026-05-30;Framtiden i Sverige;Kalmar län;3;0
2026-05-30;Framtiden i Sverige;Norrbottens län;1;0
2026-05-30;Framtiden i Sverige;Skåne län;9;6
2026-05-30;Framtiden i Sverige;Stockholms län;33;16
2026-05-30;Framtiden i Sverige;Södermanlands län;1;0
2026-05-30;Framtiden i Sverige;Uppsala län;6;3
2026-05-30;Framtiden i Sverige;Värmlands län;6;1
2026-05-30;Framtiden i Sverige;Västernorrlands län;1;1
2026-05-30;Framtiden i Sverige;Västmanlands län;4;2
2026-05-30;Framtiden i Sverige;Västra Götalands län;22;8
2026-05-30;Framtiden i Sverige;Örebro län;4;3
2026-05-30;Framtiden i Sverige;Östergötlands län;40;14
2026-05-30;Professionals Nord;Jämtlands län;1;0
2026-05-30;Professionals Nord;Kalmar län;1;1
2026-05-30;Professionals Nord;Norrbottens län;70;28
2026-05-30;Professionals Nord;Skåne län;6;5
2026-05-30;Professionals Nord;Stockholms län;16;9
2026-05-30;Professionals Nord;Södermanlands län;3;0
2026-05-30;Professionals Nord;Uppsala län;1;1
2026-05-30;Professionals Nord;Värmlands län;2;2
2026-05-30;Professionals Nord;Västerbottens län;12;5
2026-05-30;Professionals Nord;Västernorrlands län;11;3
2026-05-30;Professionals Nord;Västmanlands län;9;1
2026-05-30;Professionals Nord;Västra Götalands län;19;9
2026-05-30;Professionals Nord;Örebro län;6;3
2026-05-30;Professionals Nord;Östergötlands län;12;7
2026-05-30;Bravura;Gävleborgs län;2;1
2026-05-30;Bravura;Hallands län;1;0
2026-05-30;Bravura;Jämtlands län;1;0
2026-05-30;Bravura;Jönköpings län;11;5
2026-05-30;Bravura;Kalmar län;1;0
2026-05-30;Bravura;Kronobergs län;3;1
2026-05-30;Bravura;Norrbottens län;2;0
2026-05-30;Bravura;Skåne län;18;8
2026-05-30;Bravura;Stockholms län;62;21
2026-05-30;Bravura;Södermanlands län;1;0
2026-05-30;Bravura;Uppsala län;3;2
2026-05-30;Bravura;Värmlands län;4;4
2026-05-30;Bravura;Västerbottens län;1;0
2026-05-30;Bravura;Västernorrlands län;4;4
2026-05-30;Bravura;Västmanlands län;2;0
2026-05-30;Bravura;Västra Götalands län;22;13
2026-05-30;Bravura;Örebro län;1;0
2026-05-30;Bravura;Östergötlands län;10;4
2026-05-30;Jurek;Gävleborgs län;1;1
2026-05-30;Jurek;Skåne län;3;2
2026-05-30;Jurek;Stockholms län;15;6
2026-05-30;Jurek;Uppsala län;3;1
2026-05-30;Jurek;Västra Götalands län;7;2
2026-05-30;TNG Group;Kronobergs län;3;1
2026-05-30;TNG Group;Skåne län;6;3
2026-05-30;TNG Group;Stockholms län;24;14
2026-05-30;TNG Group;Södermanlands län;1;0
2026-05-30;TNG Group;Uppsala län;1;1
2026-05-30;TNG Group;Västmanlands län;1;0
2026-05-30;TNG Group;Västra Götalands län;7;2
2026-05-30;TNG Group;Örebro län;2;1
2026-05-30;TNG Group;Östergötlands län;1;0
2026-05-30;Eterni Sweden;Blekinge län;1;1
2026-05-30;Eterni Sweden;Hallands län;2;2
2026-05-30;Eterni Sweden;Jönköpings län;19;12
2026-05-30;Eterni Sweden;Kalmar län;8;2
2026-05-30;Eterni Sweden;Kronobergs län;22;11
2026-05-30;Eterni Sweden;Skåne län;10;8
2026-05-30;Eterni Sweden;Stockholms län;6;3
2026-05-30;Eterni Sweden;Värmlands län;10;4
2026-05-30;Eterni Sweden;Västmanlands län;1;0
2026-05-30;Eterni Sweden;Västra Götalands län;11;5
2026-05-30;Eterni Sweden;Östergötlands län;3;0
2026-05-30;Friday;Blekinge län;2;0
2026-05-30;Friday;Hallands län;2;0
2026-05-30;Friday;Jönköpings län;2;0
2026-05-30;Friday;Kronobergs län;2;1
2026-05-30;Friday;Skåne län;21;9
2026-05-30;Friday;Stockholms län;35;12
2026-05-30;Friday;Södermanlands län;1;0
2026-05-30;Friday;Västmanlands län;2;1
2026-05-30;Friday;Västra Götalands län;52;21
2026-05-30;Friday;Örebro län;4;3
2026-05-30;Friday;Östergötlands län;61;45
2026-05-30;Gazella;Stockholms län;3;2
2026-05-30;Insitepart;Jönköpings län;7;2
2026-05-30;Insitepart;Kalmar län;2;2
2026-05-30;Insitepart;Skåne län;2;1
2026-05-30;Insitepart;Stockholms län;14;7
